"W1","W2","W3","A","Y"
-0.08,-0.9,-0.32,0,-1.82168561556039
-0.07,0.58,-0.91,1,-0.930131009132398
0.85,0.46,-0.63,0,1.80424549389255
-0.19,-0.13,-0.43,0,0.29043759629564
0.18,-0.07,0.16,1,-2.22756087422936
0.38,0.72,-0.75,1,0.169142669905108
0.65,0.2,0.06,1,1.20354243117648
0.55,0.89,0.73,1,-0.273786680452397
0.51,0.12,-0.46,0,-1.16920222898271
0.9,-0.19,0.13,1,-0.447571945961772
0.54,0.67,0.68,0,1.26765650538364
0.6,-0.76,0.76,0,1.38327187786736
0.2,-0.96,-0.65,0,-0.836092901799779
-0.32,-0.06,0.51,1,-1.29817693910642
-0.22,-0.2,0,0,-1.0223359381118
-0.15,0.69,0.87,0,0.90979933574217
0.2,-0.83,-0.57,1,-0.990886767398171
0.92,-0.45,-0.48,0,0.301018704551322
0.55,-0.58,0.22,0,0.84762198057182
-0.77,0.04,-0.76,0,-0.416148488866347
0.48,-0.4,-0.63,0,0.00807021007275688
-0.09,0.45,-0.33,0,-1.62636615136998
-0.58,0.25,-0.19,0,-1.83308472981466
0.98,-0.22,0.16,0,-0.302488257715399
-0.64,-0.48,0.22,0,-2.75727196869698
-0.29,-0.5,-0.68,0,-1.20397966555658
-0.88,-0.65,0.99,1,0.183963678341755
-0.77,-0.17,0.4,1,-4.94300059667358
-0.77,-0.54,-0.63,0,-0.970612108018476
0.22,0.6,-0.5,0,-0.332661654123509
0,0.16,-0.2,1,-0.404805921692995
-0.79,-0.87,0.29,1,-0.534022561167982
-0.25,-0.63,0.12,1,0.223353786260951
-0.85,-0.64,-0.32,1,-1.32426937860535
-0.43,-0.47,-0.14,1,-2.5290246677551
-0.17,-0.55,0.75,1,-1.20084478286297
-0.34,-0.37,0.13,0,-2.60323406227759
-0.76,-0.84,-0.61,0,0.0178939083669771
-0.5,0.78,0.62,1,-1.8118816115763
-0.36,-0.52,-0.11,1,-1.96218051521694
0.78,-0.77,-0.39,0,-2.38295244416957
0.79,0.99,-0.46,1,0.549747800170284
0.87,0.08,0.71,0,0.0738720953604041
0.95,-0.79,0.21,0,-1.28431588288433
-0.73,-0.91,0.67,0,0.89997182312468
-0.52,-0.86,0.58,0,-0.403055649021521
-0.99,0.73,-0.38,0,-2.77466588717424
-0.34,-0.74,0.43,0,0.0529752513846984
0.3,-0.65,0.69,0,0.726840160618316
0.2,-0.38,-0.46,1,-0.62271641718308
-0.6,-0.07,0.5,1,-1.31167555667021
-0.7,-0.84,0.65,0,-1.28005081534486
0.35,-0.93,0.84,0,0.256161217607744
-0.02,0.6,0.35,0,-1.14761910609812
-0.1,-0.11,-0.98,1,-2.28578012802437
-0.71,-0.14,0.06,0,-2.26400725819239
-0.61,-0.91,0.38,1,-1.38605416500951
-0.59,-0.87,-0.57,0,-1.54934370488358
-0.44,0.63,0.66,0,0.175056524142745
-0.1,-0.52,0.55,0,-0.165944474507179
0.79,-0.14,-0.61,1,1.10718259798557
-0.07,-0.2,-0.86,1,-1.31674722886623
0.1,0.71,-0.62,1,0.106733760160933
0.59,0.07,-0.95,0,0.937442042805208
-0.42,0.62,0.76,0,-0.97046041309898
-0.31,0.7,-0.35,0,0.186301281506807
0.25,0.04,0.09,0,0.250514341017587
0.43,-0.16,-0.83,0,-0.279821765831117
0.32,-0.06,0.58,1,-1.1475122609899
-0.91,-0.89,0.23,1,-1.01559355355701
0.16,0.59,-0.18,0,-0.0352712517687455
0.21,0.34,0.9,1,0.744492070565236
-0.68,-0.26,0.43,0,-0.258504255581207
0.6,-0.41,-0.4,1,0.53149857361656
0.5,-0.96,-0.23,0,0.324563901793506
-0.05,-0.73,-0.2,0,-3.58604346110731
0.12,-0.5,-0.73,1,-1.68631683271005
-0.11,0.74,0.55,1,-0.190791409823656
-0.42,0.65,-0.57,1,-2.53035332917593
-0.31,-0.7,-0.9,0,-1.02146037025746
0.58,-0.39,0.9,1,-0.00951131710593139
0.12,0.76,-0.87,0,0.846402291182828
0.18,-0.72,-0.71,1,-0.53108441965095
0.59,-0.12,0.93,0,0.251197630639273
-0.87,-0.35,-0.09,0,-1.22707658328735
0.65,0.66,-0.4,0,1.632654447469
0.05,0.01,0.28,0,-0.538380835242047
0.19,0.53,-0.18,0,0.191405996978282
0.13,-0.15,-0.18,0,-1.84184820600392
-0.39,-0.16,0.81,1,-1.13327789556385
-0.64,-0.65,0.36,0,-1.15018029391692
0.92,0.95,0.56,0,1.70230734251053
0.7,0.83,0.72,0,0.420329435032086
0.67,0.43,-0.94,1,2.54913591283094
0.44,0.19,0.79,1,1.28195038164594
-0.64,-0.49,0.76,0,-1.03586125114993
-0.98,0.11,-0.97,1,-1.67425518655076
0.16,-0.17,-0.36,1,-0.483001788754894
0.55,-0.21,0.78,1,-1.28303218505171
-0.9,-0.15,-0.57,1,-2.70355458910605
-0.98,-0.55,-0.83,1,-1.61041340715707
-0.9,0.82,-0.91,0,-2.50823988798299
0.15,0.55,-0.7,0,-0.0572811918566369
-0.59,0.8,-0.95,0,-1.56880206226867
0.12,0.17,-0.83,0,0.884810785762205
0.03,0.87,0.07,1,-0.0230705584272782
0.38,-0.52,-0.25,0,-2.18013390940011
-0.43,0.95,0.6,1,0.120267787558049
0.86,-0.38,0.95,0,0.672740926778188
0.78,0.25,-0.91,0,-0.429324761899199
0.45,0.85,0.78,0,0.253414372185181
0.96,0.07,-0.88,0,-1.04114216661165
-0.25,-0.61,0.17,1,-0.105379158597402
0.64,0.71,0.61,1,-1.60910629914289
-0.16,0.77,0.79,1,-1.25037747858563
0.79,0.48,0.26,1,1.58350884140127
0.36,-0.46,-0.05,1,-0.370306525169803
0.61,0.49,0.37,1,1.69296384183975
-0.26,-0.69,-0.01,1,-0.257675409556067
0.73,-0.11,-0.61,0,2.30094410422706
0.87,0.02,-0.2,0,-0.539463174736328
0.99,0.81,-0.36,0,2.32611616866609
-0.45,0.04,-0.42,1,-2.64677629018409
-0.51,0.45,-0.83,0,-2.11131645830934
-0.86,-0.41,0.16,1,-3.3841873420278
-0.77,0.71,0.38,1,-3.67569552229149
-0.79,0.51,-0.69,1,-0.215096674461545
0.99,-0.09,-0.35,0,1.37370332012997
-0.12,-0.48,-0.02,0,0.50526649842358
-0.43,0,-0.6,1,-1.93392144145772
-0.1,-0.3,-0.66,1,-1.8634594229861
-0.81,-0.63,0.51,1,-0.0295238814948573
0.52,-0.32,-0.43,0,0.791529788153812
-0.71,0.61,-0.42,0,-0.470863226427729
0.74,-0.34,0.57,1,-0.0751803846013525
0.55,-0.8,0.58,0,-1.34017322231664
0.14,-0.47,-0.94,0,-0.56731380380975
-0.41,-0.82,-0.27,0,-1.5794938148737
-0.33,0.38,0.66,1,-0.576977466092762
-0.31,0.8,0.13,1,0.099100747705225
-0.77,-0.4,0.21,0,-2.10840373738129
-0.24,-0.99,0.22,1,-0.983333091097875
0.89,0.27,-0.03,1,2.46915045777555
0.64,0.45,0.53,1,2.20417175641952
0.1,-0.59,-0.66,0,-0.525695603783876
-0.05,-0.77,-0.31,1,1.912330016288
0.13,-0.35,-0.39,1,-0.960880246480409
0.62,0.71,0.7,1,-0.462063329619165
0.47,-0.29,0.29,0,0.0145115358356454
0.07,0.24,0.41,0,0.482129245609249
0.72,0.36,-0.32,1,-0.75599556539483
0.75,0.06,0.95,1,1.21256050133765
-0.51,-0.48,-0.35,1,-1.69380752504832
0.59,0.43,-0.77,0,-0.164600873898005
0.12,0.48,-0.72,1,-0.119298229948964
0.39,0.19,-0.32,0,-2.10280636020706
-0.7,0.1,-0.98,1,-0.859978462963087
0.53,-0.41,0.35,1,-0.337797452177871
-0.36,0.51,0.03,0,-1.08842850076637
-0.93,-0.76,-0.21,0,-4.73741872259051
0.89,-0.82,0.6,0,-0.251212736897843
-0.09,0.11,0.69,1,0.382632527800957
-0.31,0.03,0.99,1,-0.536779453182282
-0.3,-0.39,-0.34,0,-1.7056974289548
0.4,0.03,0.62,0,0.422645288041923
-0.88,0.46,-0.26,1,-2.32979964487785
0.11,0.47,0.31,0,0.637281047319464
0.14,-0.73,-0.17,0,0.0497323751931337
0.53,0.88,-0.34,1,0.90599630598618
0.46,-0.9,-0.09,0,0.281846270365293
-0.73,0.15,-0.94,1,-1.34511021567508
0.43,0.35,0.07,1,1.12507016613917
-0.03,-0.43,0.77,0,0.731073371694845
-0.51,0.82,-0.8,1,-1.38888509391636
0.67,-0.19,-0.3,0,0.33188303266061
0.28,0.21,-0.34,0,1.06217971095465
0.34,0.58,0.84,1,-0.556599515971356
0.31,-0.23,0.71,0,-0.066736728398542
0.03,0.22,-0.84,0,0.689509002637247
0.93,-0.02,0.89,0,0.437210305432293
0.57,0.16,-0.26,0,0.206998344795402
-0.74,0.76,0.23,1,-2.30569995903916
0.86,0.32,-0.26,1,3.01075764660553
0.51,-0.43,-0.88,0,-0.333574017632379
-0.16,0.58,-0.5,1,-1.01451338168702
-0.27,0.05,0.85,1,-0.997205114136383
0.68,0.1,-0.67,1,0.538322312038573
0.2,-0.04,0.75,1,-1.81290409624684
-0.71,0.36,0.34,1,-0.102900216449444
-0.74,0.07,-0.03,1,-0.310417515500356
-0.96,0.09,-0.13,0,-2.79138430955247
-0.62,0.72,0.3,0,-0.26864527136221
-0.98,0.21,-0.15,1,-0.612480941372337
-0.88,0.34,0.73,0,-0.795678999959794
0.65,0.88,0.22,1,0.367915504183469
-0.07,0.12,0.61,1,1.95748036682839
0.3,0.12,0.42,1,1.15355418350799
0.17,-0.89,0.75,0,0.851812622880157
-0.59,-0.16,0.39,1,-1.74131090464185
-0.2,-0.04,-0.83,1,-0.830366291424918
0.7,-0.87,0.78,1,0.538231172309877
-0.61,0.45,-0.82,1,1.56392441012927
-0.59,0.8,-0.68,1,-2.19987259198447
0.46,0.24,-0.25,0,-0.49247586786043
-0.67,-0.48,-0.65,0,-1.22258285008036
0.64,-0.66,-0.64,0,0.0271801784379248
-0.53,-0.53,-0.09,0,-0.598254077211039
-0.22,-0.48,0.65,1,-1.91525780793677
0.53,0.21,-0.17,1,1.18039806960907
0.84,-0.52,0.52,0,1.81029327787333
0.33,-0.44,0.39,0,-0.755917703042759
-0.81,-0.68,-0.05,1,-1.52136346064455
0.76,-0.22,-0.88,0,0.496222274222577
0.52,0.65,-0.54,0,-0.423035147367036
0.39,-0.72,-0.24,1,1.76979925412594
0.57,0.64,-0.91,0,0.539468288927292
-0.59,0.82,-0.09,1,-1.81727734105888
-0.6,0.59,-0.46,1,-3.37054078894262
0.52,0.99,0.07,1,0.386042466227658
0.44,-0.45,-0.86,1,1.4022789900504
0.41,-0.99,-0.81,0,-1.11390515559225
0.51,-0.13,-0.52,0,0.443378782982205
0.07,0.05,0.14,0,-1.28774761696948
0.76,0.34,-0.22,1,-0.00237511375202759
-0.7,0.04,-0.2,1,-0.631911643185741
0.29,0.64,-0.01,0,1.55632679629708
0.47,0.79,0.9,1,-1.64296347051267
-0.62,-0.02,0.39,0,-0.166930751778603
-0.55,0.51,-0.27,0,-0.545067529321633
-0.41,-0.26,0.78,0,-1.17218731085914
0.6,-0.41,-0.77,1,1.17745818843716
-0.38,-0.98,0.22,0,-2.309144961456
-0.4,0.02,0.42,1,-0.956106065277538
0.69,-0.16,-0.96,0,0.490505546538097
0.17,0.43,0.18,1,-0.632694729867759
-0.45,-0.57,-0.58,1,-0.102252902648736
-0.04,-0.9,0.51,0,-0.951153381934486
-0.75,0.35,0.58,1,0.762165298804052
-0.44,0.04,-0.82,1,-1.16060692892681
0.39,-0.35,-0.14,1,-1.67612246099512
-0.05,-0.07,-0.04,0,-1.93751483313352
0.61,0.46,-0.38,1,-0.593376005206984
-0.06,0.75,-0.67,1,-1.56505709397393
0.97,-0.18,0.67,0,-1.42527595919716
-0.22,0.38,-0.7,0,-2.29956853741809
0.58,-0.58,-0.08,1,2.5004552432528
0.89,-0.46,0.68,1,0.381991889229512
-0.01,-0.97,0.67,0,0.563620673161432
-0.55,0.59,0.9,1,0.353165252159174
0.13,-0.62,-0.24,0,-0.632515429406372
0.35,-0.72,-0.26,0,-0.58437938366239
-0.64,0.32,0.49,1,-0.0517295016093303
0.49,0.7,0.44,0,1.1517395067307
0.97,-0.36,-0.29,0,1.0041248449644
-0.55,0.94,0.15,1,-3.19332513246077
-0.56,0.28,0.39,1,-0.0533167611846236
0.81,0.77,-0.86,1,0.462981905545371
0.1,-0.99,0.34,0,-0.963018481053399
-0.79,0.66,0.38,0,-0.620240475568214
0.56,0.11,-0.09,1,1.89782813087375
-0.45,0.21,-0.22,0,-1.05861309875646
-0.88,-0.18,0.82,0,0.313182310370475
0.73,-0.37,-0.77,0,0.266619354870756
0.66,-0.24,-0.02,1,-2.22972098099881
-0.21,-0.31,-0.32,0,-1.14816529203373
0.24,0.72,0.29,1,-0.107652782599743
0.24,-0.58,0.88,0,-0.123320883236403
-0.12,0.26,0.67,0,-1.66098301292582
-0.78,-0.78,0.7,0,-3.34395251169133
0.36,0.15,0.33,1,0.954969986210218
-0.63,-0.78,0.8,0,-0.592693066147086
-0.36,0.96,-0.21,1,-1.57969061593701
-0.06,0.05,-0.91,0,-0.430322731183843
-0.98,-0.17,-0.86,1,-2.60854894076938
0.18,-0.95,-0.62,0,-0.00637390760665846
0.5,0.52,0.74,1,1.19411927576674
-0.9,0.08,0.62,0,-0.928721221176573
-0.35,-0.27,-0.96,0,-2.8390037041717
0.36,-0.68,0.43,0,-0.859128148093858
0.87,-0.41,0.45,1,1.05745205894539
-0.44,0.01,-0.78,0,-0.717133280785201
-0.61,0.6,-0.78,1,-2.83468948914561
0.79,0.82,0.14,0,1.06101114488487
0.51,-0.12,-0.05,0,-0.158964510579775
0.26,-0.48,0.28,0,0.868308324922076
0.43,-0.53,-0.07,0,-0.390009365278642
-0.68,0.5,0.85,1,-1.40316903012793
-0.04,-0.26,-0.92,0,-1.20645483190934
-0.91,0.21,0.06,0,-2.16443451408711
-0.75,-0.15,-0.49,1,-1.3632655638683
0.95,0.78,-0.86,0,0.747187853607552
0.15,0.37,-0.8,1,-0.204238448290085
-0.99,-0.81,0.16,0,-1.44839609919849
-0.82,0.01,-0.72,1,-1.01925735501203
0.64,-0.7,0.65,0,-0.436912468569384
-0.55,0.1,-0.16,1,-1.04070363713722
0.54,-0.7,-0.44,0,-0.50118801450848
-0.53,0.93,-0.36,1,-3.36565147951746
-0.3,0.52,0.85,1,-0.404896812206857
0.79,-0.92,0.54,0,0.0345622275156779
-0.74,0.88,0.6,1,-1.93658630472285
-0.89,-0.28,-0.69,0,-2.7581932583223
-0.47,-0.25,-0.47,0,-0.170642896565081
-0.61,-0.08,-0.57,0,-1.77859083787552
-0.22,-0.73,-0.93,1,-0.346581385806246
-0.83,-0.83,0.03,1,0.838094275745139
-0.62,0.3,-0.5,0,-1.71183369538641
0.31,0.99,-0.94,1,-0.553528413575095
-0.37,-0.06,0.24,0,-0.674121259068535
0.39,-0.4,-0.13,0,-0.634391611599252
-0.78,0.32,0.95,1,-0.812869386734957
0.92,0.7,-0.2,0,1.1197715393881
0.08,-0.1,-0.87,1,-1.04942880150562
-0.54,-0.41,-0.66,0,-2.51762563331733
-0.62,0.3,0.13,0,-2.31175085443847
0.9,-0.56,-0.42,0,0.592233241445688
-0.59,0.18,-0.98,0,-2.13346864214775
0.39,-0.68,-0.9,0,-1.67542506004735
0.45,-0.74,-0.57,0,0.645218070672557
0.17,-0.71,-0.57,0,-0.7800158478304
0.97,0.75,0.78,0,0.539427092365222
0.57,-0.99,-0.31,0,0.25553811942751
-0.99,-0.95,0.9,0,-0.390699476170508
-0.68,0.57,-0.36,0,-0.017890025890726
0.51,1,0.85,1,0.00827848931382391
-0.17,-0.33,-0.54,0,-1.60302902571839
-0.19,-0.81,-0.6,0,-0.958273944493135
-0.49,0.14,-0.97,1,-2.0501778658695
0.63,0.03,0.26,1,0.343415035058061
0.97,-0.23,0.11,0,0.373707258848248
-0.77,-0.9,-0.83,0,-2.03441813199897
-0.58,0.16,-0.78,1,-0.456239655636263
0.55,-0.35,0.63,1,-0.286834827696054
0.07,-0.64,-0.2,0,0.0806612422291582
0.33,0.68,-0.82,1,-0.868898897286112
0.38,-0.18,0.04,0,-1.02785811551508
0.16,-0.4,-0.73,1,-1.38781435011758
-0.97,0.37,0.31,1,-1.15768941601343
0.47,0.34,0.59,1,1.43591748721478
0.48,0.34,-0.09,0,1.60399019747618
-0.63,0.98,0.24,1,-0.441673175172262
-0.94,-0.04,-0.43,0,0.200580358631409
-0.38,0.58,-0.59,1,-0.324705822946987
0.32,-0.9,-0.68,0,0.960074528647893
-0.26,0.28,-0.99,1,-1.42926164916776
-0.92,0.46,0.7,1,-1.89875009783486
0.4,0.81,0.61,1,-0.79806083177574
-0.49,0.48,0.05,0,-1.04508109375272
-0.39,0.61,0.08,1,-1.76960332547702
0.07,0.91,-0.75,1,-0.242300786552132
-0.93,-0.1,0.04,0,-2.72914914943113
-0.51,-0.91,-0.94,0,-2.27446516320615
0.71,-0.1,-0.71,0,-0.609814221798541
-0.78,0.24,0.36,0,-1.42643872621602
-0.84,0.3,0.95,1,-0.978343464685907
0.94,-0.1,0.23,0,1.66212707053266
0.74,-0.24,-0.05,0,0.873873233405475
0.17,0.79,0.72,1,-0.36423213788727
0.17,0.32,0.68,0,-1.38102814138869
0.95,0.14,0.72,1,4.91528762938181
-0.19,0.35,0.4,1,1.25404275173327
-0.5,-0.78,0.98,0,0.137884521725858
1,0.58,0.46,0,-0.963384721798052
-0.38,-0.51,-0.8,0,-1.59765129311794
-0.24,-0.33,-0.72,0,-0.352872471639085
0.95,0.42,-0.78,0,0.813953658262852
-0.32,0.23,0.54,1,0.898247732872807
0.04,-0.62,-0.87,1,0.26406571420501
-0.15,0.06,-0.56,1,-0.930016200600775
-0.03,-0.98,-0.45,0,-1.40576989849901
-0.96,-0.11,-0.48,0,-2.58526938372331
0.77,0.94,0.56,1,2.01231125056876
-0.42,-0.34,0.93,0,-2.75495921590421
-0.48,0.27,0.32,1,-0.277505737021873
0.33,-0.08,-0.95,0,0.317077556671369
-0.82,0.57,0.67,0,-1.04170368700804
0.56,-0.94,0.11,0,1.07375731996683
0.28,-0.56,-0.83,0,0.0924931781553648
-0.59,0.79,0.31,0,-1.46773782212938
-0.35,-0.26,-0.01,0,-1.04287780670096
0.87,-0.43,0.79,0,0.403531153249758
-0.11,-0.97,0.37,0,-0.714888548608225
0.32,0.4,0.54,0,-0.346160505923408
0.4,0.9,0.12,1,-0.618859093659186
0.78,-0.98,0.8,0,-0.232372515021683
-0.89,0.55,0.78,0,0.0313471710054395
0.56,-0.06,0.1,1,1.09548603420097
-0.88,-0.66,-0.6,1,-2.08919178818052
0.47,0.31,-0.77,1,1.11409987952662
0.76,0.19,0.47,1,0.805118053003444
-0.47,-0.81,0.99,0,-1.83617882913922
0.01,0.44,0.12,1,-0.472311261820583
-0.34,-0.5,0.15,0,-2.36172226320794
0.69,-0.68,0.32,0,-2.06141501721717
-0.12,-0.99,-0.66,0,-0.544997872470864
-0.12,-0.67,-0.89,1,6.7993548091283e-05
-0.68,-0.29,0.73,0,-1.93771587891604
0.41,0.46,0.6,1,1.73176566027714
0.89,0.64,0.69,0,2.72771925143842
0.35,0.34,0.53,0,-2.3710144848278
-0.31,0.93,0.5,0,0.955255080717415
-0.58,0.58,0.1,0,0.467893654420767
0.23,0.52,-0.88,0,-0.121896837316191
0.78,-0.2,-0.27,0,-0.424083809187372
0.83,-0.45,0.71,1,-0.677610358720786
0.61,-0.37,0.89,1,-1.11169890883439
0.27,0.91,0.07,1,-0.791527052733089
0.14,0.68,-0.16,0,-2.1739314308429
0.67,0.96,-0.19,1,0.0330517527127151
-0.02,0.37,0.32,1,1.46676205374087
0.66,-0.51,0.33,0,-0.75090014593259
0.98,0.41,-0.42,1,3.15003165787713
-0.61,0.45,0.34,1,-0.829032266616579
-0.9,-0.97,-0.14,0,-1.8159712938533
-0.39,0.05,-0.74,1,-0.497511959627635
-0.68,-0.93,-0.99,1,-2.79522461314207
-0.22,-0.33,0.38,0,-1.54504561964298
0.91,-0.36,-0.68,0,-0.397558467232642
-0.5,-0.87,0.93,0,0.616879494410537
-0.14,-0.15,0.76,1,-0.939466336044653
0.85,0.93,0.21,0,0.783529826911285
-0.92,0.63,-0.24,1,-3.48256406123707
-0.43,-0.61,0.64,0,-1.13043514652954
-0.3,0.16,-0.8,0,-0.567473909826731
-0.34,0.51,-0.99,1,-1.47541268878304
0.47,-0.49,-0.88,0,-1.42698436161748
0.19,-0.45,-0.19,0,-1.53841655379586
0.76,-0.69,0.28,0,-0.220911556074559
-0.56,-0.2,0.05,0,-0.80277988307979
0.38,0.98,-0.69,1,1.19759089585123
-0.68,0.25,0.77,0,-2.15945314019712
-0.45,0.63,0.99,1,-2.09284810282756
0.64,-0.59,0.04,0,-2.18979634418407
-0.88,0.36,0.78,1,-0.525430539030536
0.14,0.06,0.79,1,1.06122492641998
0.9,0.68,0.72,1,0.755293549909593
-0.84,-0.17,0.15,1,-1.44754449202887
-0.02,-0.11,0.1,1,-0.609019983792573
-0.38,0.04,0.51,0,-1.29412477372896
-0.45,-0.72,-0.74,0,-0.0853346420838024
0.11,-0.29,-0.73,0,-0.310605964571966
-0.4,-0.52,0.23,0,-0.513053114284552
0.2,-0.42,-0.1,1,-1.843588637979
0.64,-0.71,0.48,0,-0.320326705165156
-0.73,-0.08,0.95,1,-3.05365232047738
-0.85,0.99,-0.08,1,-1.43933016557482
0.7,0.6,-0.66,1,1.42911599274426
-0.27,-0.75,-0.58,1,-0.911531019844233
-0.03,0.47,-0.94,0,-0.511799780639906
0.79,-0.53,0.89,0,1.0759803359237
0.99,-0.51,-0.52,0,-1.5087080731648
0.42,0.35,0.32,1,-0.15934731886322
-0.19,0.06,0.97,0,-1.29651980262236
0.35,-0.23,-0.31,1,-0.874273141484261
0.63,0.08,0.88,0,0.514468946103936
0.16,-0.91,0.09,0,0.478746830517219
-0.98,-0.01,-0.21,0,-2.78244910020502
-0.53,0.19,0.49,0,-1.22706929432265
-0.73,0.89,-0.89,1,-4.15601794280429
-0.09,-0.7,0.71,0,0.891756171373262
0.01,0.47,-0.25,0,0.754328490744129
-0.6,-0.81,-0.94,1,-1.79802442102476
-0.51,0.63,-0.51,1,-2.08478845367848
0.58,-0.73,-0.85,1,0.607285428092006
0.12,0.4,-0.29,1,2.1761412440063
0.31,0.78,0.36,1,-0.480890533359668
-0.84,-0.42,-0.79,0,-1.37400171110994
-0.36,-0.12,0.45,1,-0.949974982961697
-0.76,0.65,0.93,1,-1.1552260497988
0.75,0.4,-0.62,1,-0.444274212999409
-0.92,0.26,0.89,1,0.255075035950899
0.86,-0.42,0.28,0,-0.690124899113763
0.95,-0.06,-0.28,1,0.411186874004352
0.69,-0.06,-0.91,1,-2.06391753420491
0.65,-0.58,0.7,1,1.09105670378004
0.67,-0.15,-0.36,1,-1.49205585988191
-0.33,-0.33,-0.17,1,-4.26626017233366
-0.38,0.94,0.69,0,-1.87554913055491
0.33,0.89,0.18,0,-1.09172213555102
0.72,1,0.1,1,1.66053163877836
-0.33,-0.36,0.6,0,-0.51956682308321
-0.77,0.46,0.55,1,-0.326236199873186
0.97,0.29,0.78,0,0.317089509183168
0.69,-0.74,-0.68,0,-0.202214540136723
-0.27,0.1,0.92,0,-0.0324038222036359
0.84,-0.32,0.11,1,-0.35688610142434
-0.86,-0.06,0.49,0,-2.34970620353609
0.3,-0.01,-0.88,1,0.747343076210679
-0.33,-0.84,-0.14,0,0.376015624374142
-0.07,0.25,0.02,1,2.54510292593947
-0.71,0.98,-0.42,1,-0.433785197991858
-0.41,-0.65,-0.69,0,-1.62920468320782
0.61,0.55,0.71,1,0.466285590014356
-0.81,0.36,-0.92,1,-1.34581689688228
-0.9,0.54,-0.45,1,-2.22655672502117
-0.18,0.43,-0.63,1,-0.369689352861259
-0.1,-0.49,-0.88,0,-3.08166335973404
-0.13,-0.25,0.95,1,-1.52377174961485
-0.39,-0.35,0.43,1,-1.70467213708112
0.77,0.32,-0.38,0,-0.634369853521111
0.82,-0.02,0.8,0,-1.20714797519533
-0.72,-0.94,-0.38,1,-2.15583609823049
-0.92,0.84,0.7,1,-5.21591748392654
-0.09,0.07,-0.41,1,1.37532640380815
-0.51,0.03,0.66,0,-0.106450183551027
-0.33,0.52,-0.52,0,-1.70267032007112
-0.12,0.41,0.96,1,0.363960970583891
-0.26,-0.37,-0.57,1,-2.14042280267184
0.54,-0.07,0.44,0,-1.52321336852687
0.49,-0.48,0.03,0,-1.1194343802655
-0.37,0.44,-0.3,1,0.408940391287054
0.03,-0.2,-0.13,1,-2.70087782302916
-0.18,-0.91,0.88,0,-1.6223957116156
0.08,0.93,0.52,0,-0.544084355854741
0.66,0.45,0.59,1,2.428069479849
0.35,-0.28,0.5,1,-1.1381452445501
-0.02,0.89,0.45,1,-0.033113243774005
-0.88,-0.09,0.34,0,-0.551566872896274
0.06,-0.75,-0.3,1,-0.255066799790761
-0.09,-0.82,-0.11,0,-2.16155138835598
0.71,0.62,0.28,1,0.444554671111296
0.09,0.68,0.19,0,-0.371542332051066
-0.76,-0.91,0.35,0,-0.167061509313404
-0.23,-0.37,0.73,1,-2.05991549066468
0.28,-0.57,-0.22,1,-0.315862802834243
0.58,0.88,-0.09,1,0.781190358672861
-0.48,0.08,0.97,1,-1.07082474626372
-0.85,-0.76,0.03,0,-1.73895054863691
-0.82,-0.1,-0.01,1,-1.87419423576086
-1,0.37,-0.93,0,-1.9982747005057
0.72,0.59,0.22,0,-0.63064881021411
-0.77,-0.89,-0.71,1,-1.36283229351515
-0.17,0.41,0.95,1,-0.00903506921067204
0.36,0.84,0.3,1,-2.31418306004673
0.43,-1,-0.39,0,-0.417421136822209
0.92,0.23,-0.86,1,1.86091395218366
0.5,0.45,-0.32,0,-1.54977127038153
0.88,0.71,-0.05,1,-0.334462664432685
-0.35,-0.73,0.3,1,-0.483009922130647
-0.84,0.47,-0.28,1,-1.97824944880588
-0.59,0.87,-0.53,1,-1.28612021831289
-0.6,0.94,0.6,1,-2.69417606596494
-0.45,-0.5,0.36,1,-2.27129277239113
0.72,0.95,0.34,1,0.398119581026523
-0.61,0.68,-0.48,0,0.529906395151572
0,-0.77,-0.41,0,-1.16325408881382
-0.14,-0.8,-0.69,1,-1.38766239169475
0.35,0.49,0.65,1,2.06626026671243
0.18,-0.84,0.28,0,-0.887175974126462
0.53,-0.56,0.24,1,1.00704841483639
0.29,-0.26,0.49,0,0.928794036869979
0.72,-0.17,0.05,0,0.559545392352493
0.29,-0.85,-0.67,0,0.464261526040878
0.9,-0.81,0.76,0,-0.567921271535216
0.84,-0.23,0.04,1,1.26350475243407
0.11,0.04,0.23,1,-1.82021038633959
0.27,0.08,0.52,0,-1.00936311397685
0.02,-0.83,0.75,1,-0.370153978807912
0.59,-0.33,-0.87,0,-0.102890448197588
-0.95,-0.51,-0.12,1,-2.62665810529602
-0.94,-0.38,-0.43,0,-1.17588901931143
0.56,-0.01,0.48,0,0.619029447291878
0.23,-0.22,-0.46,0,0.16086090857055
-0.11,-0.54,0.64,0,0.794461025169467
0.41,0.53,-0.53,1,-1.39166535234758
-0.84,0,-0.49,0,-0.517025019349918
0.88,0.15,-0.83,0,-0.0594657678618745
0.1,0.68,-0.23,0,-0.93210555068517
0.34,0.05,-0.36,1,-1.54101710754102
0.35,-0.37,-0.86,0,-1.44203689162567
-0.26,-0.69,0.05,0,-1.38947821914602
-0.81,0.3,-0.09,0,-3.12724447918985
0.32,-0.41,0.4,1,-1.00085958261284
-0.41,-0.23,-0.53,1,-1.87100851414466
-0.93,0.26,0.27,0,-2.51697041852965
0.11,0.2,-0.23,0,-0.363847402347942
-0.99,0.72,0.94,1,-3.67013948561766
